model_id,training_epoch,training_loss,total_parameters,model_class,rmse,ks_statistic,ks_p_value,wasserstein_distance,distributions_similar,std_rmse,std_correlation,std_mean_absolute_error
A4,16,-7.45443320274353,199,A4Model,1.182122,0.10732323232323232,2.6645275362454555e-16,0.21814669473093606,False,0.70303077,0.8293765324046677,0.6826626
A3,70,0.26481904843680204,199,A3Model,18.821093,0.33428030303030304,3.8529665767649526e-157,7.511380753970721,False,19.392061,0.06153893730938831,18.201239
B5,87,0.06276975898072124,9027,B5Model,0.53436285,0.5643939393939394,0.0,0.3854598068974982,False,0.51645976,-0.9356070443076278,0.48901933
B2,8,0.5496572274714708,9027,B2Model,0.64310974,0.5129419191919192,0.0,0.3306114795361759,False,0.3000682,0.23503116501131205,0.25927922
B3,11,-7.366117298603058,9027,B3Model,0.5426627,0.5287247474747475,0.0,0.3837986406194312,False,0.50322825,-0.9873459643655536,0.47294354
B4,24,0.06961060571484268,9027,B4Model,0.5470811,0.28724747474747475,1.5211184096200696e-115,0.28539975043754984,False,0.38742432,0.8506918907509606,0.3621203
A2,40,-0.9266527220606804,199,A2Model,1.875354,0.28377525252525254,9.718161364701329e-113,0.8574623456870358,False,1.5195109,0.5220126810979914,1.4246225
B1,8,-0.9265078517556955,9027,B1Model,0.6331345,0.3402777777777778,6.220565300105715e-163,0.3155586986332135,False,0.33597246,0.6371725866266196,0.31228065
A1,25,-7.444044351577759,199,A1FinalModel,1.2372695,0.1148989898989899,1.2593273845486032e-18,0.34228653330320435,False,0.56350416,0.9056453977573234,0.5025976
