dataset,model_id,total_epochs,total_time,avg_epoch_time,time_to_convergence,convergence_epoch,final_loss,best_loss,total_parameters,trainable_parameters,epochs_per_minute,parameters_per_second,loss_improvement_rate
brownian,A4,5,5.795346975326538,1.1590693950653077,5.795346975326538,5,-1.2379269003868103,-1.2379269003868103,199,199,51.7656667111112,34.33789225170377,0.007155448595650543
brownian,B5,5,1.400068759918213,0.2800137519836426,1.400068759918213,5,0.4810974802821874,0.4810974802821874,9027,9027,214.275190325313,6447.540476888667,0.0416202292124536
brownian,B2,4,191.55095982551575,47.88773995637894,191.55095982551575,4,-0.1556389281613519,-0.1556389281613519,9027,9027,1.2529302918587126,47.12584060253583,0.00020541957753995537
brownian,B1,5,131.67110466957092,26.334220933914185,131.67110466957092,5,-2.121398715302348,-2.121398715302348,9027,9027,2.2784042159656135,68.55718285840531,0.0012543293078042068
brownian,A1,5,5.647698163986206,1.1295396327972411,5.647698163986206,5,-1.2704465836286545,-1.2704465836286545,199,199,53.11898605223208,35.23559408131395,0.01761115615001467
