model_id,base_model,best_g_loss,best_epoch,final_g_loss,final_d_loss,epochs_trained,total_time,adversarial
A2_ADV,A2,0.010156167686439233,67,0.011432058079762442,0.0,77,153.48207712173462,True
A3_ADV,A3,0.01509045623242855,82,0.02973349578678608,0.0,92,184.9887900352478,True
B1_ADV,B1,1.389858892564007,6,1.3960771967649634,0.0,16,49.45245599746704,True
B2_ADV,B2,0.9570773942396045,6,0.9670089511200786,0.0,16,49.89481592178345,True
B4_ADV,B4,0.9574630632996559,2,0.9646430239081383,0.0,12,37.8638858795166,True
B5_ADV,B5,1.385164667848585,7,1.3950179003877565,0.0,17,53.25540590286255,True
