model_id,training_epoch,training_loss,total_parameters,model_class,rmse,mae,ks_statistic,ks_p_value,distributions_similar,wasserstein_distance,generated_mean,generated_std,generated_skewness,generated_kurtosis,ground_truth_mean,ground_truth_std,ground_truth_skewness,ground_truth_kurtosis,mean_abs_error,std_abs_error,mean_rel_error,std_rel_error,mean_path_correlation,std_path_correlation,n_valid_correlations,generated_finite_ratio,generated_range,ground_truth_range,mean_forward_time_ms,std_forward_time_ms,min_forward_time_ms,max_forward_time_ms,output_shape
A4,26,-3.5602647960186005,199,A4Model,2.171318806297579,1.5598045587539673,0.2878787878787879,1.0389552908385582e-231,False,1.1210891765786717,0.3279370367527008,2.0793590545654297,0.8692762102055139,3.0470589605521994,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.3193463385105133,1.5976094007492065,37.173478904190645,3.316264487371341,-0.019596453926256075,0.33076950951018075,64,1.0,22.698898315429688,4.225285530090332,9.991288185119629,0.20963017120839852,9.64212417602539,10.259866714477539,"[8, 99]"
A3,25,0.12532987911254168,199,A3Model,1.6426655749471142,1.1630322933197021,0.24573863636363635,2.708849180868116e-168,False,0.6829552874840632,-0.23284253478050232,1.5115199089050293,-0.1483879464457486,5.0029898742612176,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.24143323302268982,1.0297702550888062,28.104011576898156,2.137562864553037,0.012986003137675804,0.16675744842602827,64,1.0,20.420692443847656,4.225285530090332,10.026812553405762,0.24494459839561541,9.668111801147461,10.332822799682617,"[8, 99]"
B5,28,0.4281710013747215,9027,B5Model,0.4842773462115913,0.369083434343338,0.4689078282828283,0.0,False,0.3478773480682358,-0.025895893573760986,0.024123890325427055,-0.014412936362646659,-0.8525219604393288,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.03448658809065819,0.4576258063316345,4.014407870918457,0.949924436680571,0.0016364694338380018,0.5641686656437896,64,1.0,0.11083266139030457,4.225285530090332,4.771018028259277,0.09691088821605902,4.655122756958008,4.957914352416992,"[8, 99]"
B2,18,-0.12658010664745234,9027,B2Model,0.8935043570930455,0.6843451261520386,0.3997790404040404,0.0,False,0.5113481762433789,-0.4996829628944397,0.5294618606567383,0.27361336476706316,-0.4070357797392008,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.5082736611366272,0.04771217703819275,59.16554518190015,0.0990393510783875,0.018758488312412367,0.5279821313960935,64,1.0,2.899329662322998,4.225285530090332,4.753589630126953,0.11016754727238919,4.623889923095703,4.975318908691406,"[8, 99]"
B3,29,-4.822110950946808,9027,B3Model,0.6333262159759072,0.5012841820716858,0.05397727272727273,1.9080559391454128e-08,False,0.05726654310914491,0.030351547524333,0.41029074788093567,-0.22594152260093786,0.055557628072866905,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.021760854870080948,0.07145893573760986,2.533070155816042,0.14833208341216259,-0.03364992571163794,0.3973125435572065,64,1.0,2.695061683654785,4.225285530090332,4.8072099685668945,0.12841475436853328,4.665136337280273,5.086183547973633,"[8, 99]"
B4,23,0.12966546043753624,9027,B4Model,0.7170310820169724,0.5524255037307739,0.19791666666666666,6.431287836524278e-109,False,0.25234183670265264,-0.2430248111486435,0.4729558229446411,-0.6981903188492271,0.7613541546804306,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.2516154944896698,0.008793860673904419,29.289276714444966,0.01825400366703189,0.05059619791649986,0.3943502448599948,64,1.0,3.0605733394622803,4.225285530090332,4.788708686828613,0.12921697745666055,4.655122756958008,5.027055740356445,"[8, 99]"
A2,25,-0.5554268434643745,199,A2Model,1.4098319317367687,0.9974672198295593,0.17818813131313133,2.956571360566462e-88,False,0.5070862698682752,-0.08173032104969025,1.2612031698226929,-0.37759515745103367,4.267440030790818,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.09032101184129715,0.7794535160064697,10.513808437409336,1.6179636984339199,-0.05416790004109083,0.16152749878539377,64,1.0,14.646550178527832,4.225285530090332,9.828782081604004,0.13193587201433413,9.656906127929688,10.029077529907227,"[8, 99]"
B1,27,-1.6309553682804108,9027,B1Model,0.5892740997804745,0.4496673345565796,0.37768308080808083,0.0,False,0.30406091952399855,0.26789695024490356,0.23111557960510254,0.12137248001979946,-0.9717131394335436,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.25930625200271606,0.250634104013443,30.184518581008778,0.5202579416934673,0.013250560826183748,0.5449892890615338,64,1.0,1.123823642730713,4.225285530090332,4.728794097900391,0.1888172491250192,4.557132720947266,5.192995071411133,"[8, 99]"
A1,26,-3.680448681116104,199,A1FinalModel,2.5854764682965565,1.7214336395263672,0.33049242424242425,1.113651656985876e-306,False,1.3534881793458324,-0.21981121599674225,2.5759947299957275,-0.4168901303969208,9.931084839878505,0.008590693585574627,0.48174968361854553,-0.013671879369203967,1.441226956061782,0.22840191423892975,2.094244956970215,26.587102204580614,4.3471640661352655,0.04156184337170925,0.3310497032999087,64,1.0,36.927974700927734,4.225285530090332,10.181450843811035,0.3025858933170294,9.798765182495117,10.70404052734375,"[8, 99]"
