model_id,training_epoch,training_loss,total_parameters,model_class,rmse,ks_statistic,ks_p_value,wasserstein_distance,distributions_similar,std_rmse,std_correlation,std_mean_absolute_error
A3_ADV,82,0.01509045623242855,200,AdversarialModelWrapper,2.6098673,0.3374368686868687,3.5588675875819435e-160,1.3353358468710472,False,1.366409,0.6758202060194108,1.3011054
A2_ADV,67,0.010156167686439233,200,AdversarialModelWrapper,2.1842403,0.24621212121212122,1.11310731110449e-84,1.0865205254693215,False,1.206098,0.21387827972960724,1.140434
B5_ADV,7,1.385164667848585,9028,AdversarialModelWrapper,0.559436,0.3165625,4.272802080075075e-142,0.29238288993774403,False,0.3219385,0.7014032405315962,0.2988422
B4_ADV,2,0.9574630632996559,9028,AdversarialModelWrapper,0.52197355,0.3809375,3.020119988053892e-207,0.3548878870827139,False,0.44514656,0.9320409736775798,0.42701378
B1_ADV,6,1.389858892564007,9028,AdversarialModelWrapper,0.5082965,0.375,1.1016111341390975e-200,0.35449883634481016,False,0.44995603,0.7344364878856497,0.43090686
B2_ADV,6,0.9570773942396045,9028,AdversarialModelWrapper,0.54355496,0.329375,5.05763207320067e-154,0.3013356216179636,False,0.40226528,-0.9015498366164992,0.372783
