model_name,rmse,ks_statistic,ks_p_value,distributions_similar,wasserstein_distance,generated_mean,generated_std,ground_truth_mean,ground_truth_std,mean_relative_error,std_relative_error,generated_skewness,generated_kurtosis,ground_truth_skewness,ground_truth_kurtosis,mean_path_correlation,std_path_correlation,min_path_correlation,max_path_correlation,generated_range,ground_truth_range,range_ratio,generated_finite_ratio,ground_truth_finite_ratio,total_parameters,trainable_parameters,mean_forward_time_ms,std_forward_time_ms,min_forward_time_ms,max_forward_time_ms,generator_type,loss_type,signature_method,experiment_id,implementation_status
A1_CannedNet_TStatistic,1.764396510167066,0.2032828282828283,1.1394719741785994e-57,False,0.750667783846668,0.03241482004523277,1.5834531784057617,0.030153293162584305,0.5524939894676208,0.07500096657585034,1.8660096405154094,0.15664722486711466,1.5636115015290635,0.24447147085880352,0.4243172034497218,-0.09107727508527254,0.37368025907455565,-0.6538216995915573,0.6672884820537632,15.825389862060547,3.468604564666748,4.562465833563919,1.0,1.0,199,199,9.602570533752441,0.12588665565585178,9.374141693115234,9.820938110351562,CannedNet,T-Statistic,Truncated,A1,validated
A2_CannedNet_Scoring,1.764396510167066,0.2032828282828283,1.1394719741785994e-57,False,0.750667783846668,0.03241482004523277,1.5834531784057617,0.030153293162584305,0.5524939894676208,0.07500096657585034,1.8660096405154094,0.15664722486711466,1.5636115015290635,0.24447147085880352,0.4243172034497218,-0.09107727508527254,0.37368025907455565,-0.6538216995915573,0.6672884820537632,15.825389862060547,3.468604564666748,4.562465833563919,1.0,1.0,199,199,9.640693664550781,0.10057704078780441,9.528875350952148,9.853124618530273,CannedNet,Signature_Scoring,Truncated,A2,validated
A3_CannedNet_MMD,1.764396510167066,0.2032828282828283,1.1394719741785994e-57,False,0.750667783846668,0.03241482004523277,1.5834531784057617,0.030153293162584305,0.5524939894676208,0.07500096657585034,1.8660096405154094,0.15664722486711466,1.5636115015290635,0.24447147085880352,0.4243172034497218,-0.09107727508527254,0.37368025907455565,-0.6538216995915573,0.6672884820537632,15.825389862060547,3.468604564666748,4.562465833563919,1.0,1.0,199,199,9.584736824035645,0.1972375116264633,9.267330169677734,9.939193725585938,CannedNet,MMD,Truncated,A3,new
